id_pedido;fecha;direccion;menu;monto;calificacion;t_despacho;t_preparacion;estado_transaccion
ID_268;06-01-2020;Babarpur, New Delhi, Delhi;Chileno;15957;3.3;47.68742506;19.11646933;1
ID_269;06-01-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;15376;3.7;42.70936516;14.4037032;1
ID_269;06-01-2020;Majestic;Chileno;23339;4.1;34.50815053;16.73460294;1
ID_269;06-01-2020;Rmz Centennial, I Gate, Whitefield;Francés;17100;3.8;39.48978764;16.81318287;1
ID_269;06-01-2020;BTM Layout 1, Electronic City;Italiano;16492;3.7;52.07337694;16.02277446;1
ID_270;06-01-2020;Yerawada, Pune, Maharashtra;Chileno;15953;4;34.69259127;12.94863511;1
ID_271;06-01-2020;Majestic;Italiano;15809;3.4;88.15471657;16.85967286;1
ID_273;06-01-2020;Delhi University-GTB Nagar;Chileno;19298;3.6;61.85806708;18.38220263;1
ID_273;06-01-2020;Delhi Administration Flats, Timarpur;Peruano;19113;3.6;27.42423584;13.08333619;1
ID_274;06-01-2020;Delhi High Court, India Gate;Chileno;16812;2.8;48.68739797;18.68320334;1
ID_275;06-01-2020;D-Block, Sector 63, Noida;Peruano;19049;3.3;72.69149202;19.95003943;1
ID_276;06-01-2020;Majestic;Chileno;20084;3.5;70.22375003;19.83595897;1
ID_277;06-01-2020;D-Block, Sector 63, Noida;Francés;9314;3.7;48.38944254;13.80168274;1
ID_278;06-01-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;20375;4;66.95117815;17.84362671;1
ID_280;06-01-2020;D-Block, Sector 63, Noida;Español;15164;3.9;29.78245888;15.43158659;1
ID_281;06-01-2020;Nathan Road, Mangaldas Road, Pune;Italiano;17187;3.4;61.45549269;14.44127296;1
ID_281;06-01-2020;Yerawada, Pune, Maharashtra;Francés;15190;3.4;37.5609083;17.01722515;1
ID_284;06-01-2020;Dockyard Road, Mumbai CST Area;Chileno;7633;3.6;61.81188817;13.67524336;1
ID_284;06-01-2020;Sandhurst Road, Mumbai CST Area;Español;7591;3.6;50.21517576;12.26535431;0
ID_284;06-01-2020;Mumbai Central;Francés;8886;3.6;29.01799665;19.20255564;1
ID_286;06-01-2020;MG Road, Pune;Español;16562;3.6;82.27775168;14.089206;1
ID_287;06-01-2020;Chatta Bazaar, Malakpet, Hyderabad;Francés;7863;3.5;53.17121235;15.42660701;1
ID_288;06-01-2020;D-Block, Sector 63, Noida;Español;7817;3.1;28.90136839;19.40749448;1
ID_289;06-01-2020;Majestic;Chileno;3810;3.5;50.33495359;12.11377974;1
ID_290;06-01-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;20434;3.5;83.49848802;16.1661633;1
ID_291;06-01-2020;Babarpur, New Delhi, Delhi;Francés;12574;3.5;88.84861552;16.49646046;1
ID_291;07-01-2020;Delhi Administration Flats, Timarpur;Italiano;12298;3.5;47.44345278;16.17027212;1
ID_292;07-01-2020;Sector 14, Noida;Italiano;16248;2.8;57.96313555;14.07271495;1
ID_292;07-01-2020;Sector 1, Noida;Italiano;15793;2.8;70.24157916;17.74762938;1
ID_293;07-01-2020;Sector 1, Noida;Italiano;17377;3.6;56.53207247;17.08182731;1
ID_295;07-01-2020;Sector 3, Marathalli;Español;12610;3.6;38.69835044;14.277375;1
ID_296;07-01-2020;Sector 1, Noida;Español;16569;4;68.40722367;18.73633426;1
ID_297;07-01-2020;D-Block, Sector 63, Noida;Chileno;22920;3.6;70.41649856;13.86781703;1
ID_299;07-01-2020;Panjetan Colony, Malakpet, Hyderabad;Chileno;8364;3.9;70.0382645;19.54431052;1
ID_299;07-01-2020;Jaya Nagar, Saidabad, Hyderabad;Francés;7290;3.9;72.29569733;12.53091084;1
ID_299;07-01-2020;Noorkhan Bazaar, Malakpet, Hyderabad;Francés;9073;3.9;58.20632268;13.65014763;1
ID_301;07-01-2020;Delhi Administration Flats, Timarpur;Chileno;8568;3.2;34.33032382;19.7247463;1
ID_301;07-01-2020;Delhi University-GTB Nagar;Chileno;9517;3.2;57.95481741;13.57689003;1
ID_303;07-01-2020;Sector 1, Noida;Peruano;13094;3.4;65.2727718;12.92674498;1
ID_303;07-01-2020;Sector 14, Noida;Italiano;13229;3.4;57.14783539;18.37755901;1
ID_304;07-01-2020;Rmz Centennial, I Gate, Whitefield;Francés;27999;3.8;33.42986989;12.01947955;0
ID_305;07-01-2020;Chandni Chowk, Kolkata;Español;16143;3.8;70.18445263;14.43648782;1
ID_305;07-01-2020;Moulali, Kolkata;Argentino;15779;3.8;77.11166472;15.21172165;1
ID_305;07-01-2020;Raja Bazar, Kolkata;Francés;15138;3.8;72.39629572;12.47674829;1
ID_305;07-01-2020;Tiretti, Kolkata;Peruano;16458;3.8;87.863513;18.8173952;1
ID_306;07-01-2020;Mumbai Central;Italiano;15151;3.9;59.92922177;15.87207507;1
ID_306;07-01-2020;Sandhurst Road, Mumbai CST Area;Chileno;16006;3.9;42.17429491;16.09634362;1
ID_307;07-01-2020;Yerawada, Pune, Maharashtra;Español;27182;3.4;44.2182284;12.15222942;1
ID_308;07-01-2020;Rmz Centennial, I Gate, Whitefield;Español;18788;3;28.86916998;18.74981296;1
ID_309;07-01-2020;D-Block, Sector 63, Noida;Chileno;16777;3.3;60.21530877;13.93418804;1
ID_310;07-01-2020;Sector 1, Noida;Español;9640;3.4;36.85274145;16.37625868;1
ID_312;07-01-2020;Delhi High Court, India Gate;Peruano;9366;3.4;46.04231313;19.27447215;1
ID_313;07-01-2020;Pune University;Francés;15811;3.7;62.86940066;16.97501798;1
ID_314;07-01-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;26481;3.6;55.25820883;18.90337549;1
ID_315;07-01-2020;Sector 63A,Gurgaon;Francés;47482;3.8;25.19587113;14.51128292;1
ID_316;07-01-2020;Delhi Administration Flats, Timarpur;Argentino;16923;3.6;47.40148344;18.13091311;1
ID_316;07-01-2020;Delhi University-GTB Nagar;Español;15635;3.6;70.64231108;19.82933481;1
ID_317;07-01-2020;Delhi High Court, India Gate;Italiano;57647;3.1;34.56043424;14.58830197;1
ID_319;07-01-2020;Sector 63A,Gurgaon;Francés;31388;4.1;32.01328337;13.76342206;1
ID_322;07-01-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;16366;3.4;29.3748197;16.68479907;1
ID_323;07-01-2020;Rmz Centennial, I Gate, Whitefield;Chileno;8810;3.4;30.96715712;13.04301716;1
ID_324;07-01-2020;Majestic;Peruano;8462;3.4;86.68450274;14.16073738;1
ID_324;07-01-2020;Sector 3, Marathalli;Chileno;7235;3.3;36.90799162;18.13336519;1
ID_324;07-01-2020;Sector 3, Marathalli;Peruano;7844;3.2;67.63222823;15.30567347;1
ID_326;07-01-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;5538;3.4;35.84055248;12.96754482;1
ID_327;07-01-2020;Sector 3, Marathalli;Francés;8280;3.6;44.56129394;18.15935313;1
ID_328;07-01-2020;Sector 3, Marathalli;Chileno;17212;2.9;50.56226212;18.81149646;1
ID_329;07-01-2020;Delhi High Court, India Gate;Peruano;39280;3.9;61.17548078;14.85012648;1
ID_332;07-01-2020;Delhi University-GTB Nagar;Chileno;16655;3.5;26.66007571;19.39911928;1
ID_333;07-01-2020;Sector 14, Noida;Chileno;8258;3.7;70.85812198;13.39530186;1
ID_333;07-01-2020;Sector 1, Noida;Italiano;7712;3.7;53.99534609;14.6805787;1
ID_334;08-01-2020;Delhi University-GTB Nagar;Chileno;7715;3.3;46.35404084;16.79169559;1
ID_334;08-01-2020;Delhi Administration Flats, Timarpur;Español;8959;3.3;87.56168393;18.19244127;1
ID_335;08-01-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;9098;3.3;43.85335318;15.43271753;1
ID_336;08-01-2020;Delhi University-GTB Nagar;Peruano;12863;3.3;62.82258764;19.42548982;1
ID_337;08-01-2020;Babarpur, New Delhi, Delhi;Chileno;12458;3.8;59.81537144;12.10482499;1
ID_337;08-01-2020;Gora Bazar, Rajbari, North Dumdum, Kolkata;Argentino;4792;3.3;33.99989897;19.54721476;1
ID_339;08-01-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;16105;3.4;39.0320138;12.25927734;0
ID_340;08-01-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;13398;3.5;56.19849941;16.25177945;1
ID_342;08-01-2020;MG Road, Pune;Chileno;9264;3.6;44.8700936;19.40345988;1
ID_342;08-01-2020;FTI College, Law College Road, Pune;Chileno;8164;3.6;66.16739253;17.10543108;1
ID_343;08-01-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;20021;3.8;53.96641358;13.03003563;1
ID_344;08-01-2020;MG Road, Pune;Chileno;8532;3;46.75795012;19.66719371;1
ID_346;08-01-2020;Delhi High Court, India Gate;Peruano;11321;3.6;70.52862092;12.16131743;1
ID_347;08-01-2020;Delhi University-GTB Nagar;Español;11431;3.3;33.09405618;18.02901769;1
ID_348;08-01-2020;Sector 1, Noida;Francés;19234;3.4;50.75120879;13.75593338;1
ID_349;08-01-2020;D-Block, Sector 63, Noida;Francés;12236;3;61.83854363;17.77246562;1
ID_350;08-01-2020;Delhi Administration Flats, Timarpur;Argentino;11426;2.9;64.87199436;16.84052084;1
ID_350;08-01-2020;Delhi University-GTB Nagar;Chileno;12531;2.9;38.13668828;14.6128159;1
ID_351;08-01-2020;D-Block, Sector 63, Noida;Chileno;16850;4;49.26698399;17.91243061;1
ID_352;08-01-2020;Delhi University-GTB Nagar;Francés;16532;3.7;43.09552925;15.38033385;1
ID_353;08-01-2020;Babarpur, New Delhi, Delhi;Francés;7574;3.3;87.40546654;16.87572656;1
ID_354;08-01-2020;Delhi University-GTB Nagar;Chileno;3464;3.8;51.09476469;17.30356895;1
ID_355;08-01-2020;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Chileno;17259;3.5;34.54056532;19.94298142;1
ID_356;08-01-2020;Delhi Administration Flats, Timarpur;Chileno;13234;3.4;43.46870376;16.24757468;1
ID_357;08-01-2020;Delhi Administration Flats, Timarpur;Francés;8806;3.5;52.73802483;17.50544426;1
ID_358;08-01-2020;Delhi University-GTB Nagar;Chileno;15437;3;46.69276448;19.39353204;1
ID_359;08-01-2020;Dockyard Road, Mumbai CST Area;Español;19153;3.7;38.80035915;15.82794266;1
ID_359;08-01-2020;Mumbai Central;Italiano;19027;3.7;37.0484958;18.13969183;1
ID_359;08-01-2020;Sandhurst Road, Mumbai CST Area;Francés;19926;3.7;75.8203811;12.4308977;1
ID_360;08-01-2020;FTI College, Law College Road, Pune;Chileno;13041;3.5;29.54560338;16.61620306;1
ID_361;08-01-2020;Babarpur, New Delhi, Delhi;Chileno;8772;3.5;48.79089218;18.43991908;1
ID_363;08-01-2020;Sandhurst Road, Mumbai CST Area;Chileno;11731;3.7;27.33638463;17.91728269;1
ID_363;08-01-2020;Mumbai Central;Español;12943;3.7;56.50351285;14.18879599;1
ID_363;08-01-2020;Dockyard Road, Mumbai CST Area;Italiano;11501;3.7;64.37801042;18.4460162;1
ID_364;08-01-2020;Delhi University-GTB Nagar;Italiano;5172;3.3;31.38225915;16.26863077;1
ID_365;08-01-2020;Noorkhan Bazaar, Malakpet, Hyderabad;Argentino;8374;3.8;74.57635708;13.94618876;1
ID_365;08-01-2020;Panjetan Colony, Malakpet, Hyderabad;Chileno;8009;3.8;59.80873692;15.46267372;1
ID_365;08-01-2020;Chatta Bazaar, Malakpet, Hyderabad;Francés;8626;3.8;63.15706812;17.78951732;1
ID_365;08-01-2020;Musi Nagar, Malakpet, Hyderabad;Francés;7325;3.8;54.37383892;16.29756522;1
ID_367;08-01-2020;FTI College, Law College Road, Pune;Francés;9620;3.3;47.58805128;19.72018044;0
ID_369;08-01-2020;Delhi High Court, India Gate;Italiano;8993;4.2;52.37559218;18.32506334;1
ID_371;08-01-2020;FTI College, Law College Road, Pune;Francés;14939;3.2;60.8602157;12.6319998;1
ID_372;08-01-2020;Delhi Administration Flats, Timarpur;Francés;8971;3.3;67.91964102;16.50350512;1
ID_372;08-01-2020;Babarpur, New Delhi, Delhi;Francés;9220;3.3;32.2865351;19.51489073;1
ID_373;08-01-2020;FTI College, Law College Road, Pune;Español;19523;3.9;30.3761977;12.37247331;1
ID_376;08-01-2020;D-Block, Sector 63, Noida;Italiano;15260;3.7;54.1129923;18.22675232;1
ID_377;08-01-2020;Yerawada, Pune, Maharashtra;Argentino;27520;3.6;51.3342933;12.94934164;1
ID_381;08-01-2020;Sector 1, Noida;Italiano;28090;2.8;68.38387267;13.04445639;1
ID_382;08-01-2020;Sector 14, Noida;Italiano;19799;4.7;46.05176883;13.63175536;1
ID_382;08-01-2020;Sector 1, Noida;Chileno;19643;4.7;41.41390984;13.87994532;1
ID_383;08-01-2020;Pune University;Francés;20927;4.7;61.60003963;18.73969721;1
ID_384;09-01-2020;Rmz Centennial, I Gate, Whitefield;Chileno;11451;3.8;28.20998081;18.82786273;1
ID_386;09-01-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;11492;3.6;82.80017948;19.82994831;1
ID_386;09-01-2020;Majestic;Chileno;11959;3.9;26.64073422;17.64302069;1
ID_386;09-01-2020;Sector 3, Marathalli;Chileno;13498;3.3;67.66629092;17.05723958;1
ID_387;09-01-2020;MG Road, Pune;Chileno;7396;3.4;72.13336701;12.83557804;1
ID_388;09-01-2020;Rmz Centennial, I Gate, Whitefield;Chileno;23676;3.6;38.01235125;18.60190418;1
ID_388;09-01-2020;Sector 3, Marathalli;Peruano;23226;3.6;33.49864649;13.21626397;1
ID_389;09-01-2020;Rmz Centennial, I Gate, Whitefield;Peruano;15628;3.7;26.74072434;16.20618415;1
ID_389;09-01-2020;Sector 3, Marathalli;Italiano;16549;3.7;32.55555451;12.19073833;1
ID_389;09-01-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;16028;3.7;79.48294792;14.14769177;1
ID_390;09-01-2020;Yerawada, Pune, Maharashtra;Chileno;16010;2.6;52.80686133;14.61399844;1
ID_390;09-01-2020;Nathan Road, Mangaldas Road, Pune;Chileno;15975;2.6;65.57640588;19.79440237;1
ID_391;09-01-2020;Rmz Centennial, I Gate, Whitefield;Peruano;17032;3.1;45.41551926;16.02210645;1
ID_391;09-01-2020;Sector 3, Marathalli;Chileno;16788;3.1;61.29611775;18.53598563;1
ID_392;09-01-2020;Sector 3, Marathalli;Italiano;13120;3.6;49.76515555;18.81478633;1
ID_395;09-01-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;16480;3.9;28.84941706;18.01785141;1
ID_397;09-01-2020;Sector 3, Marathalli;Francés;14972;3.8;38.06299047;12.50602284;1
ID_397;09-01-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Peruano;28567;4.2;81.75131264;14.28497689;1
ID_397;09-01-2020;Rmz Centennial, I Gate, Whitefield;Chileno;17122;3.7;34.41482137;16.86117592;1
ID_398;09-01-2020;Sector 3, Marathalli;Chileno;31851;3.8;39.11489852;14.88822321;1
ID_398;09-01-2020;Rmz Centennial, I Gate, Whitefield;Peruano;31263;3.8;38.66450932;19.93548601;1
ID_399;09-01-2020;Rmz Centennial, I Gate, Whitefield;Francés;16461;2.9;89.55977443;12.54897367;1
ID_400;09-01-2020;Panjetan Colony, Malakpet, Hyderabad;Español;19390;3.7;31.42608081;16.7002877;1
ID_400;09-01-2020;Musi Nagar, Malakpet, Hyderabad;Italiano;20793;3.7;27.02219565;14.95544334;1
ID_400;09-01-2020;Noorkhan Bazaar, Malakpet, Hyderabad;Francés;21154;3.7;57.1481235;16.42375856;1
ID_400;09-01-2020;Chatta Bazaar, Malakpet, Hyderabad;Francés;19009;3.7;26.0518385;16.29905902;1
ID_402;09-01-2020;Babarpur, New Delhi, Delhi;Chileno;13291;3.1;54.94095462;19.66664933;1
ID_403;09-01-2020;Sector 3, Marathalli;Chileno;8111;3.5;49.84290942;17.47695224;1
ID_405;09-01-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;16602;2.9;80.5102416;13.36620984;1
ID_406;09-01-2020;Sector 1, Noida;Italiano;12798;3.9;27.71794387;19.52077025;1
ID_407;09-01-2020;Sector 1, Noida;Chileno;30328;4;81.96009421;17.71688738;1
ID_407;09-01-2020;Sector 14, Noida;Español;32153;4;52.18732082;17.03616017;1
ID_407;09-01-2020;Delhi University-GTB Nagar;Italiano;17088;3.6;34.0623892;17.64289471;1
ID_409;09-01-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;16047;4.1;70.83304032;12.35159497;1
ID_411;09-01-2020;Sector 1, Noida;Francés;8279;3.3;57.55886975;19.68097191;1
ID_412;09-01-2020;Sandhurst Road, Mumbai CST Area;Español;16702;3.5;28.12498922;13.30303213;1
ID_412;09-01-2020;Dockyard Road, Mumbai CST Area;Francés;15981;3.5;25.19998029;17.97197757;1
ID_413;09-01-2020;Delhi University-GTB Nagar;Español;13018;3.1;37.35106924;14.31869211;1
ID_414;09-01-2020;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Peruano;12324;2.5;43.99653536;12.52165328;1
ID_416;09-01-2020;Pune University;Francés;16683;4.5;42.92596905;13.57129791;1
ID_417;09-01-2020;Sector 14, Noida;Chileno;8870;3.4;29.25663968;18.03318624;1
ID_418;09-01-2020;Mumbai Central;Francés;32723;3.5;62.85585952;19.49333677;1
ID_418;09-01-2020;Dockyard Road, Mumbai CST Area;Español;30482;3.5;35.54371442;15.38759027;1
ID_418;09-01-2020;Sandhurst Road, Mumbai CST Area;Francés;31046;3.5;67.74856356;12.13578935;1
ID_419;09-01-2020;Delhi University-GTB Nagar;Chileno;12696;3.7;28.00251674;15.39250456;1
ID_420;09-01-2020;D-Block, Sector 63, Noida;Chileno;9008;3.1;72.26394847;16.49970315;1
ID_420;09-01-2020;D-Block, Sector 63, Noida;Peruano;8299;3;87.53974065;19.49663233;1
ID_424;09-01-2020;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Chileno;11972;2.6;54.04851888;12.54972538;1
ID_425;10-01-2020;Gora Bazar, Rajbari, North Dumdum, Kolkata;Francés;13399;3.2;34.9457971;14.59189559;1
ID_426;10-01-2020;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Chileno;16874;3.1;53.50295083;15.30139681;1
ID_427;10-01-2020;Delhi University-GTB Nagar;Chileno;9198;3.4;36.51684221;19.18613674;0
ID_427;10-01-2020;Delhi Administration Flats, Timarpur;Chileno;8876;3.4;47.58091407;13.62692861;1
ID_428;10-01-2020;MG Road, Pune;Chileno;12960;3.2;72.73359536;12.53255125;1
ID_429;10-01-2020;Chandni Chowk, Kolkata;Peruano;11064;4.1;38.67948409;15.92525102;1
ID_429;10-01-2020;Moulali, Kolkata;Peruano;11363;4.1;41.14843286;17.14991299;1
ID_432;10-01-2020;Sector 1, Noida;Peruano;14947;2.9;73.75282532;13.27505024;1
ID_433;10-01-2020;D-Block, Sector 63, Noida;Italiano;17390;3.4;35.13807979;18.72027848;1
ID_434;10-01-2020;D-Block, Sector 63, Noida;Español;7844;3.2;30.69154849;15.93027628;1
ID_435;10-01-2020;Babarpur, New Delhi, Delhi;Español;15652;3.4;88.32664927;12.48880301;1
ID_435;10-01-2020;Babarpur, New Delhi, Delhi;Español;11934;3.2;53.96567783;13.52677525;1
ID_436;10-01-2020;FTI College, Law College Road, Pune;Chileno;8153;3.2;30.63929396;19.15489412;1
ID_437;10-01-2020;Babarpur, New Delhi, Delhi;Español;8763;3.3;57.84626724;17.8827265;1
ID_439;10-01-2020;Hyderabad Public School, Begumpet;Italiano;9004;3.7;53.89606009;16.54138637;1
ID_440;10-01-2020;Babarpur, New Delhi, Delhi;Español;11540;2.9;35.19154486;14.75197729;1
ID_441;10-01-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Argentino;8158;3.2;42.7546609;13.06823209;1
ID_442;10-01-2020;Delhi University-GTB Nagar;Chileno;14956;3.2;41.65437268;15.83227696;1
ID_442;10-01-2020;Delhi Cantt.;Chileno;16359;3.4;30.53294428;18.83208618;1
ID_442;10-01-2020;Delhi University-GTB Nagar;Italiano;15324;3.6;75.53515036;12.06524923;1
ID_443;10-01-2020;Babarpur, New Delhi, Delhi;Español;12367;3.6;30.0912495;19.91051244;1
ID_444;10-01-2020;Sector 14, Noida;Argentino;7855;3.5;42.48539368;16.10974134;0
ID_449;10-01-2020;D-Block, Sector 63, Noida;Chileno;15646;3.6;86.973924;17.3832626;1
ID_449;10-01-2020;Chandni Chowk, Kolkata;Chileno;15190;3.9;41.71607576;16.24489114;1
ID_450;10-01-2020;Rmz Centennial, I Gate, Whitefield;Francés;12904;3.5;67.49015434;15.61688697;1
ID_453;10-01-2020;Delhi Administration Flats, Timarpur;Francés;15599;3.8;45.56915447;16.6412346;1
ID_453;10-01-2020;Delhi University-GTB Nagar;Chileno;16118;3.8;34.14743959;15.23165795;1
ID_455;10-01-2020;Delhi University-GTB Nagar;Argentino;7221;3.6;28.11745941;18.89142105;1
ID_455;10-01-2020;Delhi Administration Flats, Timarpur;Peruano;9575;3.6;36.62249363;19.75297645;1
ID_456;10-01-2020;Delhi Administration Flats, Timarpur;Italiano;17283;3.7;62.68356611;14.32386269;1
ID_456;10-01-2020;Delhi University-GTB Nagar;Italiano;11731;3.5;35.04036293;12.87519375;1
ID_456;10-01-2020;Delhi University-GTB Nagar;Italiano;16853;3.7;25.33357236;13.78031609;1
ID_456;10-01-2020;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Peruano;16107;3.7;44.70262302;15.23609245;1
ID_457;10-01-2020;MG Road, Pune;Francés;7956;4;52.41937717;13.39447509;1
ID_459;10-01-2020;Sector 3, Marathalli;Chileno;13344;3;34.66125791;17.53946425;1
ID_459;10-01-2020;Rmz Centennial, I Gate, Whitefield;Italiano;12992;3;73.33655292;13.90231611;0
ID_461;10-01-2020;D-Block, Sector 63, Noida;Francés;14987;3;54.57424915;13.36934684;1
ID_462;10-01-2020;Mumbai Central;Español;24438;3.8;59.88059246;15.12865414;1
ID_463;10-01-2020;Rmz Centennial, I Gate, Whitefield;Italiano;16924;4.1;62.20256826;14.38477693;1
ID_463;10-01-2020;Nathan Road, Mangaldas Road, Pune;Italiano;9090;3.9;29.72237925;12.44643152;1
ID_463;10-01-2020;Yerawada, Pune, Maharashtra;Francés;9441;3.8;58.43398899;13.69527143;1
ID_463;10-01-2020;Majestic;Francés;15807;4.1;78.3394137;14.56459049;1
ID_463;10-01-2020;Sandhurst Road, Mumbai CST Area;Español;8599;3.9;45.03975441;18.72314566;1
ID_463;10-01-2020;Tejas Nagar Colony, Wadala West, Mumbai;Francés;8713;3.9;51.27561364;16.05922194;1
ID_463;10-01-2020;Mumbai Central;Francés;8710;3.9;49.78170056;18.97495406;1
ID_464;10-01-2020;FTI College, Law College Road, Pune;Chileno;17074;3.6;64.08469001;12.31787635;1
ID_464;10-01-2020;MG Road, Pune;Francés;14964;3.6;31.36511721;16.38184519;1
ID_465;10-01-2020;Babarpur, New Delhi, Delhi;Español;20805;3.1;45.62016457;14.89703295;0
ID_466;11-01-2020;Sector 1, Noida;Peruano;7934;3;77.15640241;14.79977577;1
ID_466;11-01-2020;Sector 14, Noida;Español;8794;3;69.48151843;15.8645265;1
ID_468;11-01-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Español;17190;3.5;36.1555912;18.80586054;1
ID_470;11-01-2020;Sector 14, Noida;Francés;9348;3.2;89.6373951;17.36073549;1
ID_470;11-01-2020;Sector 1, Noida;Español;8964;3.2;48.49052132;16.54982777;1
ID_470;11-01-2020;Sector 14, Noida;Francés;12399;3.4;34.7450642;18.88823022;1
ID_472;11-01-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;15560;3.4;40.98536972;14.56726886;1
ID_473;11-01-2020;Delhi Cantt.;Italiano;12693;3.3;62.6722868;18.60234814;1
ID_475;11-01-2020;Sandhurst Road, Mumbai CST Area;Chileno;9319;4.1;57.36250243;12.82515878;1
ID_476;11-01-2020;Majestic;Italiano;15230;3.2;49.04598692;19.38669884;1
ID_477;11-01-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;9504;3.6;28.19543046;13.58287582;1
ID_478;11-01-2020;Mumbai Central;Chileno;8806;3.6;78.47894764;16.58883262;1
ID_478;11-01-2020;Dockyard Road, Mumbai CST Area;Peruano;8184;3.6;82.15267953;17.77572372;1
ID_479;11-01-2020;Nathan Road, Mangaldas Road, Pune;Español;47575;4.3;35.85869902;14.54526831;1
ID_479;11-01-2020;Yerawada, Pune, Maharashtra;Español;46457;4.3;77.22757819;19.82075433;1
ID_481;11-01-2020;Delhi High Court, India Gate;Chileno;58661;4.1;73.63534618;14.37220395;1
ID_483;11-01-2020;D-Block, Sector 63, Noida;Italiano;13057;3.4;66.85333899;17.24502692;1
ID_484;11-01-2020;Mumbai Central;Francés;11263;2.8;41.05945034;14.88087301;1
ID_487;11-01-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;30620;4;44.91648867;14.85613069;1
ID_489;11-01-2020;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Francés;15602;2.9;59.48262719;15.66362513;1
ID_490;11-01-2020;Delhi Administration Flats, Timarpur;Chileno;9170;3.1;69.28114533;13.15392501;1
ID_490;11-01-2020;Delhi University-GTB Nagar;Francés;8849;3.1;67.87002959;12.96003719;1
